_id,CODICEIDENTIFICATIVOFARMACIA,CODFARMACIAASSEGNATODAASL,INDIRIZZO,DESCRIZIONEFARMACIA,PARTITAIVA,CAP,CODICECOMUNEISTAT,DESCRIZIONECOMUNE,FRAZIONE,CODICEPROVINCIAISTAT,SIGLAPROVINCIA,DESCRIZIONEPROVINCIA,CODICEREGIONE,DESCRIZIONEREGIONE,DATAINIZIOVALIDITA,DATAFINEVALIDITA,DESCRIZIONETIPOLOGIA,CODICETIPOLOGIA,LATITUDINE,LONGITUDINE,LOCALIZE
884,9577,0,"Via della Corrazzata, 71 ang. V.del Sommerg",FARMACIA SIRENE DI  VENTRESCA CLAUDIA,09657681004,121,58091,ROMA,OSTIA LIDO,58,RM,ROMA,120,LAZIO,2010-01-01T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
885,9577,0,Via della Corrazzata 71 ang. V.del Sommerg,VENTRESCA CLAUDIA,02197310580,121,58091,ROMA,OSTIA LIDO,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/08/2007,Ordinaria,1,41.92368,12.57115,1
886,9577,0,Via della Corrazzata 71 ang. V.del Sommerg,FARMACIA SIRENE DI  VENTRESCA CLAUDIA,08436511003,121,58091,ROMA,OSTIA LIDO,58,RM,ROMA,120,LAZIO,2007-01-09T00:00:00,31/12/2009,Ordinaria,1,41.92368,12.57115,1
887,9578,0,"Piazza E. Morelli, 23-24",FARMACIA DEI COLLI DR. FULVIO COSCONATI SAS,1277932104,151,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.85964,12.4457,1
888,9579,0,"Via Aurelia, 2835 (Km. 28)",ROANI SCIUTO ANDREINA,05587151001,50,58120,FIUMICINO,TORREIMPIETRA,58,RM,ROMA,120,LAZIO,2010-01-10T00:00:00,-,Ordinaria,1,41.88756,12.22867,1
889,9579,0,"Via Aurelia, 2835 (Km. 28)",ROANI SCIUTO ANDREINA,-,50,58120,FIUMICINO,TORREIMPIETRA,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,30/09/2010,Ordinaria,1,41.88756,12.22867,1
890,9580,0,"Via A. Piola Caselli, 82/b-c",SPARTIVENTO SNC DEI DR.I BIANCAPAOLA PETTINELLA E GAETANO CORDIO,07260581009,122,58091,ROMA,OSTIA LIDO,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,30/04/2015,Ordinaria,1,41.92368,12.57115,1
891,9580,0,"Via A. Piola Caselli, 82/b-c","SPARTIVENTO SNC DEI DR.I BIANCAPAOLA PETTINELLA, LANZELLOTTI F. E F.",07260581009,122,58091,ROMA,OSTIA LIDO,58,RM,ROMA,120,LAZIO,2015-01-05T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
892,9581,0,"Largo Zabeccari, 6",ANITORI CLAUDIO,00450500582,149,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,30/09/2010,Ordinaria,1,41.92368,12.57115,1
893,9581,0,"Largo Zabeccari, 6",ANITORI CLAUDIO,02720340583,149,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2010-01-10T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
894,9582,0,"Largo Esopo, 20",PALMIOTTI CALO' GIULIANA,03183830581,124,58091,ROMA,CASAL PALOCCO,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/08/2010,Ordinaria,1,41.92368,12.57115,1
895,9582,0,"Largo Esopo, 20",CALO' MICAELA,10698061008,124,58091,ROMA,CASAL PALOCCO,58,RM,ROMA,120,LAZIO,2010-01-09T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
896,9583,0,"P.za S. Giovanni di Dio, 14",GARRONI EVARISTO,03239000585,152,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/08/2012,Ordinaria,1,41.87444,12.44667,1
897,9583,0,"Piazza S. Giovanni di Dio, 14",GARRONI SAS DI EVARISTO GARRONI & C,11497861002,152,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2012-01-09T00:00:00,-,Ordinaria,1,41.87444,12.44667,1
898,9584,0,"Piazza A.F.Doria Pamphili, 14",ZANOBI AIDA,03261470581,149,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
899,9585,0,"Piazza della Radio, 39 39/A",TACCHINO ALESSANDRA MARIA,09868271009,146,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2008-01-02T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
900,9585,0,"Piazza della Radio, 39 39/A",SCORZA MARIA ROSA,03412680583,146,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/01/2008,Ordinaria,1,41.92368,12.57115,1
901,9586,0,"Via G. Carini, 44",ROMAGNUOLO MARIA CATERINA,03438510582,152,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
902,9587,0,"Via di Torre Clementina, 76/78",FARMACIA SANTAMARIA DELLA SALUTE,03537710588,54,58120,FIUMICINO,-,58,RM,ROMA,120,LAZIO,2007-01-09T00:00:00,-,Ordinaria,1,41.77119,12.22794,1
903,9587,0,"Via di Torre Clementina, 76/78",URODA PIERO,-,54,58120,FIUMICINO,-,58,RM,ROMA,120,LAZIO,2007-01-07T00:00:00,31/08/2007,Ordinaria,1,41.77119,12.22794,1
904,9587,0,"Via di Torre Clementina, 76/78",URODA PIERO,01631280466,54,58120,FIUMICINO,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,30/06/2007,Ordinaria,1,41.77119,12.22794,1
905,9588,0,"Via Matteo Ripa, 43",GAMBADAURO GIOVANNI,03852260581,126,58091,ROMA,ACILIA,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/01/2008,Ordinaria,1,41.92368,12.57115,1
906,9588,0,"Via Matteo Ripa, 43",GAMBADAURO DI PIERFELICE GAMBADAURO E FRANCESCA P. GAMBADAURO E C. SNC,09036431006,126,58091,ROMA,ACILIA,58,RM,ROMA,120,LAZIO,2008-01-02T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
907,9589,0,"Via R. De Cosa, 2",CALISTI GIUSEPPINA,04796440586,122,58091,ROMA,OSTIA LIDO,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/03/2013,Ordinaria,1,41.92368,12.57115,1
908,9589,0,"Via Alessandro Piola Caselli, 117",CALISTI GIUSEPPINA,04796440586,122,58091,ROMA,OSTIA LIDO,58,RM,ROMA,120,LAZIO,2015-01-04T00:00:00,30/04/2015,Ordinaria,1,41.92368,12.57115,1
909,9589,0,"Viale Ammiraglio del Bono, 42",CALISTI GIUSEPPINA,04796440586,122,58091,ROMA,OSTIA LIDO,58,RM,ROMA,120,LAZIO,2013-01-04T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
910,9590,0,"Piazza S. Pierdamiani, 40",MAJONE DI AMALIA MAJONE E LUCIANA MAJONE E C. SNC,09567611000,125,58091,ROMA,ACILIA,58,RM,ROMA,120,LAZIO,2007-01-10T00:00:00,-,Ordinaria,1,41.90151,12.46077,1
911,9590,0,"P.za S. Pierdamiani, 40",EREDI MAJONE SILVIO,08178331008,125,58091,ROMA,ACILIA,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,30/09/2007,Ordinaria,1,41.90151,12.46077,1
912,9591,0,"Via G. Bonichi, 115",FARMACRIMI ACILIA DEL DR. VINCENZO CRIMI & C. SAS,09312571004,125,58091,ROMA,ACILIA,58,RM,ROMA,120,LAZIO,2008-01-04T00:00:00,30/09/2010,Ordinaria,1,41.92368,12.57115,1
913,9591,0,"Via G. Bonichi, 115",FARMACRIMI ACILIA DEL DR. VINCENZO CRIMI & C. SAS,05052900585,125,58091,ROMA,ACILIA,58,RM,ROMA,120,LAZIO,2010-01-10T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
914,9591,0,"Via G. Bonichi, 115",ANGELI BUFALINI LEONELLA,05052900585,125,58091,ROMA,ACILIA,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/03/2008,Ordinaria,1,41.92368,12.57115,1
915,9592,0,"Via Camillo Serafini, 28",LORPHARMA SAS DI MOZZETTI SAVERIO & C.,04571831009,164,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2010-01-04T00:00:00,30/09/2010,Ordinaria,1,41.87858,12.42772,1
916,9592,0,"Via Camillo Serafini, 28",MOZZETTI SAVERIO,02154810580,164,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/03/2010,Ordinaria,1,41.87858,12.42772,1
917,9592,0,"Via Camillo Serafini, 28",LORPHARMA SAS DI MOZZETTI SAVERIO & C.,02154810580,164,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2010-01-10T00:00:00,-,Ordinaria,1,41.87858,12.42772,1
918,9593,0,"Via della Magliana, 191-191/a",CENTONZE RENATO,05436000581,146,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2010-01-09T00:00:00,-,Ordinaria,1,41.85015,12.45909,1
919,9593,0,"Via della Magliana, 191-191/a",CENTONZE RENATO,04708030582,146,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/08/2010,Ordinaria,1,41.85015,12.45909,1
920,9594,0,"Via Prenestina, 1206 A/B",COMUNALE COLLE PRENESTINO,06343271000,155,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/08/2007,Ordinaria,1,41.92368,12.57115,1
921,9594,0,"Via Prenestina, 1206 A/B",COMUNALE COLLE PRENESTINO,05903241007,155,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2007-01-09T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
922,9595,0,"Viale dei Quattro Venti, 160 A",DI SALVO GIUSTINO,03817821006,152,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/08/2011,Ordinaria,1,41.92368,12.57115,1
923,9595,0,"Viale dei Quattro Venti, 160 A",DI SALVO ANTONELLA,12008631009,152,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2012-01-09T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
924,9595,0,"Viale dei Quattro Venti, 160 A",EREDI DR. DI SALVO GIUSTINO,11512561009,152,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2011-01-09T00:00:00,31/08/2012,Ordinaria,1,41.92368,12.57115,1
925,9596,0,"Via della Pisana, 370-Edificio E-Negozio A",PETITTO GIANLUIGI,05719880584,163,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
926,9597,0,Aerostaz.Intern.le L. Da Vinci,SALA MAURA ANGELA,-,54,58120,FIUMICINO,AEROPORTO,58,RM,ROMA,120,LAZIO,2007-01-07T00:00:00,31/08/2010,Ordinaria,1,41.88756,12.22867,1
927,9597,0,Aeroporto Intern.le L. Da Vinci,SALA MAURA ANGELA,04828560583,54,58120,FIUMICINO,AEROPORTO,58,RM,ROMA,120,LAZIO,2010-01-09T00:00:00,-,Ordinaria,1,41.88756,12.22867,1
928,9597,0,Aerostaz.Intern.le L. Da Vinci,SALA MAURA ANGELA,01631280466,54,58120,FIUMICINO,AEROPORTO,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,30/06/2007,Ordinaria,1,41.88756,12.22867,1
929,9598,0,"Via Del Trullo, 162/164",FOCOLARI NANDO,-,148,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,30/09/2010,Ordinaria,1,41.85111,12.43485,1
930,9598,0,"Via Del Trullo, 162/164",EREDI FOCOLARI DOTT. NANDO SDF,12949521004,148,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2010-01-10T00:00:00,-,Ordinaria,1,41.85111,12.43485,1
931,9599,0,"Via G.G. Zerbi, 47",DEI PROMONTORI DR.SSA ALESSANDRA BREHERET,09415921007,122,58091,ROMA,OSTIA LIDO,58,RM,ROMA,120,LAZIO,2007-01-07T00:00:00,31/12/2007,Ordinaria,1,41.76713,12.47229,1
932,9599,0,"Via G.G. Zerbi, 47",EREDI BREHERET GIUSEPPE,07677151008,122,58091,ROMA,OSTIA LIDO,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,30/06/2007,Ordinaria,1,41.76713,12.47229,1
933,9599,0,"Via G.G. Zerbi, 47",DEI PROMONTORI DR.SSA ALESSANDRA BREHERET,06194620586,122,58091,ROMA,OSTIA LIDO,58,RM,ROMA,120,LAZIO,2008-01-01T00:00:00,-,Ordinaria,1,41.76713,12.47229,1
934,9600,0,"Via Enrico Fermi, 1/3/5",PASSARETTA ADA,06214480581,146,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.8175,12.67317,1
935,9601,0,"Via Menandro, 13 (ang. Via Sofocle)",CALISE LILIANA,00893590588,125,58091,ROMA,Axa,58,RM,ROMA,120,LAZIO,2010-01-09T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
936,9601,0,"Via Menandro, 13 (ang. Via Sofocle)",CALISE LILIANA,03210780585,125,58091,ROMA,Axa,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/08/2010,Ordinaria,1,41.92368,12.57115,1
937,9602,0,"Via G. Fuggetta, 76",ADROWER DEL DR. ROBERTO ADROWER,09410380589,149,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2010-01-09T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
938,9602,0,"Via G. Fuggetta, 76",MADDALONI MARIA GIUSEPPA,05462750588,149,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/08/2010,Ordinaria,1,41.92368,12.57115,1
939,9603,0,"Via Sermoneta, 10",COMUNALE COLLI ALBANI,06388331008,177,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/08/2007,Ordinaria,1,41.48579,12.65417,1
940,9603,0,"Via Sermoneta, 10",COMUNALE ARICCIA - COLLI ALBANI,05903241007,177,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2007-01-09T00:00:00,-,Ordinaria,1,41.48579,12.65417,1
941,9604,0,"Piazzale E. Dunant, 11 A/B",MONTEVERDE DR. FABRIZIO CUTELLI,07050931000,152,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,28/02/2013,Ordinaria,1,41.92368,12.57115,1
942,9604,0,"Piazzale E. Dunant, 11",FARMACRIMI MONTEVERDE DEL DR. VINCENZO CRIMI & C. SAS,10736401000,152,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2013-01-03T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
943,9605,0,"Via del Trullo, 392",CIANCI LUIGI,05060540589,148,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/12/2007,Ordinaria,1,41.85111,12.43485,1
944,9605,0,"Via del Trullo, 392",CIANCI LUIGI,07931720580,148,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2008-01-01T00:00:00,-,Ordinaria,1,41.85111,12.43485,1
945,9606,0,"Via della Pisana, 92",JUNGANO MARIA VITA,07857080589,163,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,28/02/2013,Ordinaria,1,41.88011,12.4172,1
946,9606,0,"Via della Pisana, 106",JUNGANO MARIA VITA,07857080589,163,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2013-01-03T00:00:00,-,Ordinaria,1,41.88011,12.4172,1
947,9607,0,"Via Giovanni Garau, 9 Ang.V.le Rep. Marinare",DEL LIDO EREDI MASTELLI SNC DI GIULIANI GIANNA E FIGLIE,01923391005,121,58091,ROMA,OSTIA LIDO,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.90151,12.46077,1
948,9608,0,"Viale Vicopisano, 62",IZZO SILVIA,08068060584,146,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.84711,12.45986,1
949,9609,0,"Via Donna Olimpia, 194",EREDI TRAINA SNC DI DANIELE E ANTONELLA MARCHI,12267951007,152,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
950,9610,0,"Via Valtellina, 94",SAN FRANCESCO DOTT.SSA FRANCESCA DONATI,12989621003,151,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2014-01-11T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
951,9610,0,"Via Val Tellina, 94",DONATI FRANCO,09860340588,151,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/12/2007,Ordinaria,1,41.92368,12.57115,1
952,9610,0,"Via Val Tellina, 94",SAN FRANCESCO EREDI DOTT. FRANCO DONATI,12521031000,151,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2008-01-01T00:00:00,31/10/2014,Ordinaria,1,41.92368,12.57115,1
953,9611,0,"Via G. Sirtori, 35",ANGELINI ANNA MARIA,08785090583,149,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2008-01-01T00:00:00,28/02/2013,Ordinaria,1,41.85539,12.4496,1
954,9611,0,"Via G. Sirtori, 21",ANGELINI DI DEL GOBBO ELEONORA,13410131000,149,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2015-01-07T00:00:00,-,Ordinaria,1,41.85539,12.4496,1
955,9611,0,"Via G. Sirtori, 35",ANGELINI ANNA MARIA,00447870585,149,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/12/2007,Ordinaria,1,41.85539,12.4496,1
956,9611,0,"Via G. Sirtori, 21",EREDI ANGELINI DR.SSA ANNA MARIA,12542441006,149,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2013-01-03T00:00:00,30/06/2015,Ordinaria,1,41.85539,12.4496,1
957,9612,0,"Viale Quattro venti, 73/b/c",BENASSAI PIER DOMENICO,01363290584,152,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,30/09/2010,Ordinaria,1,41.88248,12.45891,1
958,9612,0,"Viale Quattro venti, 73/b/c",BENASSAI PIER DOMENICO,08872970580,152,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2010-01-10T00:00:00,-,Ordinaria,1,41.88248,12.45891,1
959,9613,0,"Viale Vasco De Gama, 38",ADILARDI PAOLA,08981600581,121,58091,ROMA,OSTIA LIDO,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,28/02/2013,Ordinaria,1,41.73427,12.27579,1
960,9613,0,"Viale Vasco De Gama, 36 A",ADILARDI PAOLA,08981600581,121,58091,ROMA,OSTIA LIDO,58,RM,ROMA,120,LAZIO,2013-01-03T00:00:00,-,Ordinaria,1,41.73427,12.27579,1
961,9614,0,"Via S. Gherardi, 106",MODICA ORSOLA,09079210580,146,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
962,9615,0,"Via Portuense, 1440/A",FOCOLARI LEONE,08562470586,50,58091,ROMA,PONTE GALERIA,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.85807,12.44769,1
963,9616,0,"Via Edoardo Jenner, 109",ROSSI GIAMPIERO,09151300580,151,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.87245,12.44523,1
964,9617,0,"Via Ferdinando Acton, 23",ANGELINI LAURA,-,122,58091,ROMA,OSTIA LIDO,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,30/09/2010,Ordinaria,1,41.73058,12.29217,1
965,9617,0,"Via Ferdinando Acton, 23",ANGELINI LAURA,09079280583,122,58091,ROMA,OSTIA LIDO,58,RM,ROMA,120,LAZIO,2010-01-10T00:00:00,-,Ordinaria,1,41.73058,12.29217,1
966,9618,0,"Via dei Colli Portuensi, 310/A",VILLARI ALESSANDRA,06466610729,151,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2011-01-11T00:00:00,-,Ordinaria,1,41.86532,12.4436,1
967,9618,0,"Via dei Colli Portuensi, 310/A",VILLARI ALESSANDRA,09097340583,151,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/10/2011,Ordinaria,1,41.86532,12.4436,1
968,9619,0,"Via Pescaglia, 29",DE BERARDINIS MARIO,09079210580,146,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/12/2007,Ordinaria,1,41.84846,12.46531,1
969,9619,0,"Via Pescaglia, 29",DE BERARDINIS MARIO,09245800587,146,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2008-01-01T00:00:00,-,Ordinaria,1,41.84846,12.46531,1
970,9620,0,"Via Casetta Mattei, 202",LU.FER.FARMA-G. LUCIANI & C. SNC,04365751009,148,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.85825,12.41946,1
971,9621,0,"Via Bravetta, 82/84",SALVATORE DELLA DR.SSA CUOZZO CARMELITA,09831290581,164,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
972,9622,0,"Piazza di Spagna , 30",TRINITA' DEI MONTI SAS,10038611009,149,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2008-01-09T00:00:00,30/09/2010,Ordinaria,1,41.90661,12.4816,1
973,9622,0,"Piazza di Spagna , 30",TRINITA' DEI MONTI SAS,09532940583,149,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2010-01-10T00:00:00,-,Ordinaria,1,41.90661,12.4816,1
974,9622,0,"Via Leopoldo Ruspoli, 57",D'AMICIS ANDREA,08676530580,149,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/08/2008,Ordinaria,1,41.90661,12.4816,1
975,9623,0,"Via G. De Calvi, 12",FOCACCIA SILVANO & C. SNC,04365431008,151,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2010-01-09T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
976,9623,0,"Via G. De Calvi, 12",FOCACCIA SILVANO & C. SNC,-,151,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/08/2010,Ordinaria,1,41.92368,12.57115,1
977,9624,0,"Via E. Rolli, 19",FACCIOLA' FABIO,09615190585,153,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,28/02/2013,Ordinaria,1,41.92368,12.57115,1
978,9624,0,"Via E. Rolli, 19",FACCIOLA' DEL DR. FABIO FACCIOLA' & C. SNC,09615190585,153,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2013-01-03T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
979,9625,0,"Circ.ne Gianicolense, 186/a",DELOGU FRANCESCA,09509210580,152,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/12/2007,Ordinaria,1,41.92368,12.57115,1
980,9625,0,"Circonvallazione Gianicolense, 186/a",DELOGU FRANCESCA,09603300584,152,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2008-01-01T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
981,9626,0,"Via Federico Torre, 27/31",POLVERINI GIULIANA & A.PAOLA SNC,04571751009,152,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.88102,12.46201,1
982,9627,0,"Via Donna Olimpia, 23",LORPHARMA SAS DI SAVERIO MOZZETTI & C.,04571831009,152,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2015-01-04T00:00:00,-,Ordinaria,1,41.87782,12.45282,1
983,9627,0,"Via Donna Olimpia, 25",MOTTIRONI ANNA & M. ROSARIA SNC,04571831009,152,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,28/02/2013,Ordinaria,1,41.87782,12.45282,1
984,9627,0,"Via Donna Olimpia, 21",LORPHARMA SAS DI SAVERIO MOZZETTI & C.,04571831009,152,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2013-01-03T00:00:00,31/03/2015,Ordinaria,1,41.87782,12.45282,1
985,9628,0,"Piazzale Filippo il Macedone, 23/24",D'ALBERTI ANGELO SNC,08549620584,124,58091,ROMA,CASAL PALOCCO,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,30/04/2011,Ordinaria,1,41.92368,12.57115,1
986,9628,0,"Piazzale Filippo il Macedone, 23/24",FARMACRIMI PALOCCO DEL DR. VINCENZO CRIMI & C. SAS,04567141009,124,58091,ROMA,CASAL PALOCCO,58,RM,ROMA,120,LAZIO,2011-01-05T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
987,9629,0,"Viale Vasco De Gama, 137",ZINCONE DI M. ANTONIA ZINCONE E VITTORIA BENNI SNC,-,121,58091,ROMA,OSTIA LIDO,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/12/2007,Ordinaria,1,41.73427,12.27579,1
988,9629,0,"Viale Vasco De Gama, 137",ZINCONE DI M. ANTONIA ZINCONE E VITTORIA BENNI SNC,04571801002,121,58091,ROMA,OSTIA LIDO,58,RM,ROMA,120,LAZIO,2008-01-01T00:00:00,-,Ordinaria,1,41.73427,12.27579,1
989,9630,0,"Via Aristide Carabelli, 52-54-56",MATTEAZZI GIANCARLO,09765040580,121,58091,ROMA,OSTIA LIDO,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,30/06/2007,Ordinaria,1,41.74024,12.26796,1
990,9630,0,"Via Aristide Carabelli, 52-54-56",MATTEAZZI DI MASSIMILIANO MATTEAZZI E SCARAMELLA GIUSEPPINA E C. SNC,09068781005,121,58091,ROMA,OSTIA LIDO,58,RM,ROMA,120,LAZIO,2007-01-07T00:00:00,-,Ordinaria,1,41.74024,12.26796,1
991,9631,0,"Via Mare Glaciale Artico, 4",MAR ROSSO DI SANSONI CARMELO SAS,09718050587,122,58091,ROMA,OSTIA LIDO,58,RM,ROMA,120,LAZIO,2013-01-03T00:00:00,-,Ordinaria,1,41.73309,12.30195,1
992,9631,0,"Via Mare Glaciale Artico, 4",SANSONI CARMELO,09718050587,122,58091,ROMA,OSTIA LIDO,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,28/02/2013,Ordinaria,1,41.73309,12.30195,1
993,9632,0,"Via F. Bolognesi, 27",DI FLUMERI MARIA ROSARIA,09539800582,152,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/12/2007,Ordinaria,1,41.92368,12.57115,1
994,9632,0,"Via F. Bolognesi, 27",PAMPHILI DI DI FLUMERI M.ROSARIA & C. SNC,11996831001,152,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2013-01-06T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
995,9632,0,"Via F. Bolognesi, 27",DI FLUMERI MARIA ROSARIA,04912971001,152,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2008-01-01T00:00:00,31/05/2013,Ordinaria,1,41.92368,12.57115,1
996,9633,0,"Via dell'Imbrecciato, 124",GUARINO F. & C. SNC,04817521000,149,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2010-01-10T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
997,9633,0,"Via dell'Imbrecciato, 124",GUARINO F. & C. SNC,-,149,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,30/09/2010,Ordinaria,1,41.92368,12.57115,1
